frontend_id,id,title,title_slug,url,created_at_approx,difficulty,likes,dislikes,topic_tags,example_test_cases
30,30,Substring with Concatenation of All Words,substring-with-concatenation-of-all-words,https://leetcode.com/problems/substring-with-concatenation-of-all-words/,2017-01-24,Hard,2281,370,Hash Table;String;Sliding Window,"""barfoothefoobarman""\n[""foo"",""bar""]\n""wordgoodgoodgoodbestword""\n[""word"",""good"",""best"",""word""]\n""barfoofoobarthefoobarman""\n[""bar"",""foo"",""the""]"
2272,2360,Substring With Largest Variance,substring-with-largest-variance,https://leetcode.com/problems/substring-with-largest-variance/,2022-05-14,Hard,1887,210,Array;Dynamic Programming,"""aababbb""\n""abcde"""
2005,2153,Subtree Removal Game with Fibonacci Tree,subtree-removal-game-with-fibonacci-tree,https://leetcode.com/problems/subtree-removal-game-with-fibonacci-tree/,2021-09-16,Hard,16,48,Math;Dynamic Programming;Tree;Binary Tree;Game Theory,3\n1\n2
37,37,Sudoku Solver,sudoku-solver,https://leetcode.com/problems/sudoku-solver/,2014-04-15,Hard,10282,300,Array;Hash Table;Backtracking;Matrix,"[[""5"",""3"",""."",""."",""7"",""."",""."",""."","".""],[""6"",""."",""."",""1"",""9"",""5"",""."",""."","".""],[""."",""9"",""8"",""."",""."",""."",""."",""6"","".""],[""8"",""."",""."",""."",""6"",""."",""."",""."",""3""],[""4"",""."",""."",""8"",""."",""3"",""."",""."",""1""],[""7"",""."",""."",""."",""2"",""."",""."",""."",""6""],[""."",""6"",""."",""."",""."",""."",""2"",""8"","".""],[""."",""."",""."",""4"",""1"",""9"",""."",""."",""5""],[""."",""."",""."",""."",""8"",""."",""."",""7"",""9""]]"
3299,3623,Sum of Consecutive Subsequences,sum-of-consecutive-subsequences,https://leetcode.com/problems/sum-of-consecutive-subsequences/,2024-09-25,Hard,7,1,Array;Hash Table;Dynamic Programming,"[1,2]\n[1,4,2,3]"
834,863,Sum of Distances in Tree,sum-of-distances-in-tree,https://leetcode.com/problems/sum-of-distances-in-tree/,2018-05-12,Hard,5780,139,Dynamic Programming;Tree;Depth-First Search;Graph,"6\n[[0,1],[0,2],[2,3],[2,4],[2,5]]\n1\n[]\n2\n[[1,0]]"
1862,1326,Sum of Floored Pairs,sum-of-floored-pairs,https://leetcode.com/problems/sum-of-floored-pairs/,2021-05-15,Hard,459,38,Array;Math;Binary Search;Prefix Sum,"[2,5,9]\n[7,7,7,7,7,7,7]"
2763,2849,Sum of Imbalance Numbers of All Subarrays,sum-of-imbalance-numbers-of-all-subarrays,https://leetcode.com/problems/sum-of-imbalance-numbers-of-all-subarrays/,2023-07-02,Hard,319,9,Array;Hash Table;Ordered Set,"[2,3,1,4]\n[1,3,3,3,5]"
2081,2202,Sum of k-Mirror Numbers,sum-of-k-mirror-numbers,https://leetcode.com/problems/sum-of-k-mirror-numbers/,2021-11-21,Hard,422,207,Math;Enumeration,2\n5\n3\n7\n7\n17
2416,2494,Sum of Prefix Scores of Strings,sum-of-prefix-scores-of-strings,https://leetcode.com/problems/sum-of-prefix-scores-of-strings/,2022-09-18,Hard,1177,111,Array;String;Trie;Counting,"[""abc"",""ab"",""bc"",""b""]\n[""abcd""]"
2223,2326,Sum of Scores of Built Strings,sum-of-scores-of-built-strings,https://leetcode.com/problems/sum-of-scores-of-built-strings/,2022-04-02,Hard,285,186,String;Binary Search;Rolling Hash;Suffix Array;String Matching;Hash Function,"""babab""\n""azbazbzaz"""
1714,1809,Sum Of Special Evenly-Spaced Elements In Array,sum-of-special-evenly-spaced-elements-in-array,https://leetcode.com/problems/sum-of-special-evenly-spaced-elements-in-array/,2021-01-07,Hard,34,25,Array;Dynamic Programming,"[0,1,2,3,4,5,6,7]\n[[0,3],[5,1],[4,2]]\n[100,200,101,201,102,202,103,203]\n[[0,7]]"
891,927,Sum of Subsequence Widths,sum-of-subsequence-widths,https://leetcode.com/problems/sum-of-subsequence-widths/,2018-08-18,Hard,725,172,Array;Math;Sorting,"[2,1,3]\n[2]"
2281,2368,Sum of Total Strength of Wizards,sum-of-total-strength-of-wizards,https://leetcode.com/problems/sum-of-total-strength-of-wizards/,2022-05-22,Hard,1245,107,Array;Stack;Monotonic Stack;Prefix Sum,"[1,3,1,2]\n[5,4,6]"
887,923,Super Egg Drop,super-egg-drop,https://leetcode.com/problems/super-egg-drop/,2018-08-11,Hard,3741,204,Math;Binary Search;Dynamic Programming,1\n2\n2\n6\n3\n14
906,942,Super Palindromes,super-palindromes,https://leetcode.com/problems/super-palindromes/,2018-09-16,Hard,370,423,Math;String;Enumeration,"""4""\n""1000""\n""1""\n""2"""
517,517,Super Washing Machines,super-washing-machines,https://leetcode.com/problems/super-washing-machines/,2017-02-19,Hard,794,219,Array;Greedy,"[1,0,5]\n[0,3,0]\n[0,2,0]"
778,794,Swim in Rising Water,swim-in-rising-water,https://leetcode.com/problems/swim-in-rising-water/,2018-02-03,Hard,4008,284,Array;Binary Search;Depth-First Search;Breadth-First Search;Union Find;Heap (Priority Queue);Matrix,"[[0,2],[1,3]]\n[[0,1,2,3,4],[24,23,22,21,5],[12,13,14,15,16],[11,17,18,19,20],[10,9,8,7,6]]"
591,591,Tag Validator,tag-validator,https://leetcode.com/problems/tag-validator/,2017-06-03,Hard,176,653,String;Stack,"""<DIV>This is the first line <![CDATA[<div>]]></DIV>""\n""<DIV>>>  ![cdata[]] <![CDATA[<div>]>]]>]]>>]</DIV>""\n""<A>  <B> </A>   </B>"""
956,993,Tallest Billboard,tallest-billboard,https://leetcode.com/problems/tallest-billboard/,2018-12-09,Hard,2422,59,Array;Dynamic Programming,"[1,2,3,6]\n[1,2,3,4,5,6]\n[1,2]"
68,68,Text Justification,text-justification,https://leetcode.com/problems/text-justification/,2014-01-08,Hard,4216,5136,Array;String;Simulation,"[""This"", ""is"", ""an"", ""example"", ""of"", ""text"", ""justification.""]\n16\n[""What"",""must"",""be"",""acknowledgment"",""shall"",""be""]\n16\n[""Science"",""is"",""what"",""we"",""understand"",""well"",""enough"",""to"",""explain"",""to"",""a"",""computer."",""Art"",""is"",""everything"",""else"",""we"",""do""]\n20"
1900,2028,The Earliest and Latest Rounds Where Players Compete,the-earliest-and-latest-rounds-where-players-compete,https://leetcode.com/problems/the-earliest-and-latest-rounds-where-players-compete/,2021-06-13,Hard,234,21,Dynamic Programming;Memoization,11\n2\n4\n5\n1\n5
499,499,The Maze III,the-maze-iii,https://leetcode.com/problems/the-maze-iii/,2017-01-29,Hard,504,73,Array;String;Depth-First Search;Breadth-First Search;Graph;Heap (Priority Queue);Matrix;Shortest Path,"[[0,0,0,0,0],[1,1,0,0,1],[0,0,0,0,0],[0,1,0,0,1],[0,1,0,0,0]]\n[4,3]\n[0,1]\n[[0,0,0,0,0],[1,1,0,0,1],[0,0,0,0,0],[0,1,0,0,1],[0,1,0,0,0]]\n[4,3]\n[3,0]\n[[0,0,0,0,0,0,0],[0,0,1,0,0,1,0],[0,0,0,0,1,0,0],[0,0,0,0,0,0,1]]\n[0,4]\n[3,5]"
1548,1687,The Most Similar Path in a Graph,the-most-similar-path-in-a-graph,https://leetcode.com/problems/the-most-similar-path-in-a-graph/,2020-08-13,Hard,379,187,Dynamic Programming;Graph,"5\n[[0,2],[0,3],[1,2],[1,3],[1,4],[2,4]]\n[""ATL"",""PEK"",""LAX"",""DXB"",""HND""]\n[""ATL"",""DXB"",""HND"",""LAX""]\n4\n[[1,0],[2,0],[3,0],[2,1],[3,1],[3,2]]\n[""ATL"",""PEK"",""LAX"",""DXB""]\n[""ABC"",""DEF"",""GHI"",""JKL"",""MNO"",""PQR"",""STU"",""VWX""]\n6\n[[0,1],[1,2],[2,3],[3,4],[4,5]]\n[""ATL"",""PEK"",""LAX"",""ATL"",""DXB"",""HND""]\n[""ATL"",""DXB"",""HND"",""DXB"",""ATL"",""LAX"",""PEK""]"
1994,2105,The Number of Good Subsets,the-number-of-good-subsets,https://leetcode.com/problems/the-number-of-good-subsets/,2021-09-04,Hard,496,16,Array;Math;Dynamic Programming;Bit Manipulation;Bitmask,"[1,2,3,4]\n[4,2,3,15]"
2153,2296,The Number of Passengers in Each Bus II,the-number-of-passengers-in-each-bus-ii,https://leetcode.com/problems/the-number-of-passengers-in-each-bus-ii/,2022-01-29,Hard,83,29,Database,"{""headers"":{""Buses"":[""bus_id"",""arrival_time"",""capacity""],""Passengers"":[""passenger_id"",""arrival_time""]},""rows"":{""Buses"":[[1,2,1],[2,4,10],[3,7,2]],""Passengers"":[[11,1],[12,1],[13,5],[14,6],[15,7]]}}"
2010,2158,The Number of Seniors and Juniors to Join the Company II,the-number-of-seniors-and-juniors-to-join-the-company-ii,https://leetcode.com/problems/the-number-of-seniors-and-juniors-to-join-the-company-ii/,2021-09-19,Hard,41,10,Database,"{""headers"":{""Candidates"":[""employee_id"",""experience"",""salary""]},""rows"":{""Candidates"":[[1,""Junior"",10000],[9,""Junior"",15000],[2,""Senior"",20000],[11,""Senior"",16000],[13,""Senior"",50000],[4,""Junior"",40000]]}}\n{""headers"":{""Candidates"":[""employee_id"",""experience"",""salary""]},""rows"":{""Candidates"":[[1,""Junior"",25000],[9,""Junior"",10000],[2,""Senior"",85000],[11,""Senior"",80000],[13,""Senior"",90000],[4,""Junior"",30000]]}}"
2004,2152,The Number of Seniors and Juniors to Join the Company,the-number-of-seniors-and-juniors-to-join-the-company,https://leetcode.com/problems/the-number-of-seniors-and-juniors-to-join-the-company/,2021-09-13,Hard,119,15,Database,"{""headers"":{""Candidates"":[""employee_id"",""experience"",""salary""]},""rows"":{""Candidates"":[[1,""Junior"",10000],[9,""Junior"",10000],[2,""Senior"",20000],[11,""Senior"",20000],[13,""Senior"",50000],[4,""Junior"",40000]]}}\n{""headers"":{""Candidates"":[""employee_id"",""experience"",""salary""]},""rows"":{""Candidates"":[[1,""Junior"",10000],[9,""Junior"",10000],[2,""Senior"",80000],[11,""Senior"",80000],[13,""Senior"",80000],[4,""Junior"",40000]]}}"
2019,2147,The Score of Students Solving Math Expression,the-score-of-students-solving-math-expression,https://leetcode.com/problems/the-score-of-students-solving-math-expression/,2021-09-26,Hard,280,84,Array;Math;String;Dynamic Programming;Stack;Memoization,"""7+3*1*2""\n[20,13,42]\n""3+5*2""\n[13,0,10,13,13,16,16]\n""6+0*1""\n[12,9,6,4,8,6]"
218,218,The Skyline Problem,the-skyline-problem,https://leetcode.com/problems/the-skyline-problem/,2015-05-26,Hard,6076,276,Array;Divide and Conquer;Binary Indexed Tree;Segment Tree;Line Sweep;Heap (Priority Queue);Ordered Set,"[[2,9,10],[3,7,15],[5,12,12],[15,20,10],[19,24,8]]\n[[0,2,3],[2,5,3]]"
2868,3173,The Wording Game,the-wording-game,https://leetcode.com/problems/the-wording-game/,2023-09-27,Hard,10,4,Array;Math;Two Pointers;String;Greedy;Game Theory,"[""avokado"",""dabar""]\n[""brazil""]\n[""ananas"",""atlas"",""banana""]\n[""albatros"",""cikla"",""nogomet""]\n[""hrvatska"",""zastava""]\n[""bijeli"",""galeb""]"
927,963,Three Equal Parts,three-equal-parts,https://leetcode.com/problems/three-equal-parts/,2018-10-21,Hard,846,124,Array;Math,"[1,0,1,0,1]\n[1,1,0,1,1]\n[1,1,0,0,1]"
1240,1361,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,https://leetcode.com/problems/tiling-a-rectangle-with-the-fewest-squares/,2019-10-27,Hard,707,578,Backtracking,2\n3\n5\n8\n11\n13
2534,2617,Time Taken to Cross the Door,time-taken-to-cross-the-door,https://leetcode.com/problems/time-taken-to-cross-the-door/,2023-01-13,Hard,112,23,Array;Queue;Simulation,"[0,1,1,2,4]\n[0,1,0,0,1]\n[0,0,0]\n[1,0,1]"
3241,3532,Time Taken to Mark All Nodes,time-taken-to-mark-all-nodes,https://leetcode.com/problems/time-taken-to-mark-all-nodes/,2024-08-03,Hard,121,6,Dynamic Programming;Tree;Depth-First Search;Graph,"[[0,1],[0,2]]\n[[0,1]]\n[[2,4],[0,1],[2,3],[0,2]]"
2532,2642,Time to Cross a Bridge,time-to-cross-a-bridge,https://leetcode.com/problems/time-to-cross-a-bridge/,2023-01-08,Hard,122,223,Array;Heap (Priority Queue);Simulation,"1\n3\n[[1,1,2,1],[1,1,3,1],[1,1,4,1]]\n3\n2\n[[1,9,1,8],[10,10,10,10]]"
2991,3288,Top Three Wineries ,top-three-wineries,https://leetcode.com/problems/top-three-wineries/,2023-12-31,Hard,13,7,Database,"{""headers"":{""Wineries"":[""id"",""country"",""points"",""winery""]},""rows"":{""Wineries"":[[103,""Australia"",84,""WhisperingPines""],[737,""Australia"",85,""GrapesGalore""],[848,""Australia"",100,""HarmonyHill""],[222,""Hungary"",60,""MoonlitCellars""],[116,""USA"",47,""RoyalVines""],[124,""USA"",45,""Eagle'sNest""],[648,""India"",69,""SunsetVines""],[894,""USA"",39,""RoyalVines""],[677,""USA"",9,""PacificCrest""]]}}"
2262,2340,Total Appeal of A String,total-appeal-of-a-string,https://leetcode.com/problems/total-appeal-of-a-string/,2022-05-01,Hard,1185,33,Hash Table;String;Dynamic Programming,"""abbca""\n""code"""
1384,1518,Total Sales Amount by Year,total-sales-amount-by-year,https://leetcode.com/problems/total-sales-amount-by-year/,2020-03-19,Hard,234,132,Database,"{""headers"": {""Product"": [""product_id"", ""product_name""], ""Sales"": [""product_id"", ""period_start"", ""period_end"", ""average_daily_sales""]}, ""rows"": {""Product"": [[1, ""LC Phone ""], [2, ""LC T-Shirt""], [3, ""LC Keychain""]], ""Sales"": [[1, ""2019-01-25"", ""2019-02-28"", 100], [2, ""2018-12-01"", ""2020-01-01"", 10], [3, ""2019-12-01"", ""2020-01-31"", 1]]}}"
1194,1318,Tournament Winners,tournament-winners,https://leetcode.com/problems/tournament-winners/,2019-09-17,Hard,151,57,Database,"{""headers"":{""Players"":[""player_id"",""group_id""],""Matches"":[""match_id"",""first_player"",""second_player"",""first_score"",""second_score""]},""rows"":{""Players"":[[10,2],[15,1],[20,3],[25,1],[30,1],[35,2],[40,3],[45,1],[50,2]],""Matches"":[[1,15,45,3,0],[2,30,25,1,2],[3,30,15,2,0],[4,40,20,5,2],[5,35,50,1,1]]}}"
782,798,Transform to Chessboard,transform-to-chessboard,https://leetcode.com/problems/transform-to-chessboard/,2018-02-10,Hard,369,312,Array;Math;Bit Manipulation;Matrix,"[[0,1,1,0],[0,1,1,0],[1,0,0,1],[1,0,0,1]]\n[[0,1],[1,0]]\n[[1,0],[1,0]]"
407,407,Trapping Rain Water II,trapping-rain-water-ii,https://leetcode.com/problems/trapping-rain-water-ii/,2016-09-25,Hard,4536,145,Array;Breadth-First Search;Heap (Priority Queue);Matrix,"[[1,4,3,1,3,2],[3,2,1,3,2,4],[2,3,3,2,3,1]]\n[[3,3,3,3,3],[3,2,2,2,3],[3,2,1,2,3],[3,2,2,2,3],[3,3,3,3,3]]"
42,42,Trapping Rain Water,trapping-rain-water,https://leetcode.com/problems/trapping-rain-water/,2014-01-02,Hard,34424,612,Array;Two Pointers;Dynamic Programming;Stack;Monotonic Stack,"[0,1,0,2,1,0,1,3,2,1,2,1]\n[4,2,0,3,2,5]"
1766,1875,Tree of Coprimes,tree-of-coprimes,https://leetcode.com/problems/tree-of-coprimes/,2021-02-20,Hard,412,36,Array;Math;Tree;Depth-First Search;Number Theory,"[2,3,3,2]\n[[0,1],[1,2],[1,3]]\n[5,6,10,2,3,6,15]\n[[0,1],[0,2],[1,3],[1,4],[2,5],[2,6]]"
982,1024,Triples with Bitwise AND Equal To Zero,triples-with-bitwise-and-equal-to-zero,https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero/,2019-01-27,Hard,474,222,Array;Hash Table;Bit Manipulation,"[2,1,3]\n[0,0,0]"
262,262,Trips and Users,trips-and-users,https://leetcode.com/problems/trips-and-users/,2015-08-18,Hard,1374,700,Database,"{""headers"": {""Trips"": [""id"", ""client_id"", ""driver_id"", ""city_id"", ""status"", ""request_at""], ""Users"": [""users_id"", ""banned"", ""role""]}, ""rows"": {""Trips"": [[""1"", ""1"", ""10"", ""1"", ""completed"", ""2013-10-01""], [""2"", ""2"", ""11"", ""1"", ""cancelled_by_driver"", ""2013-10-01""], [""3"", ""3"", ""12"", ""6"", ""completed"", ""2013-10-01""], [""4"", ""4"", ""13"", ""6"", ""cancelled_by_client"", ""2013-10-01""], [""5"", ""1"", ""10"", ""1"", ""completed"", ""2013-10-02""], [""6"", ""2"", ""11"", ""6"", ""completed"", ""2013-10-02""], [""7"", ""3"", ""12"", ""6"", ""completed"", ""2013-10-02""], [""8"", ""2"", ""12"", ""12"", ""completed"", ""2013-10-03""], [""9"", ""3"", ""10"", ""12"", ""completed"", ""2013-10-03""], [""10"", ""4"", ""13"", ""12"", ""cancelled_by_driver"", ""2013-10-03""]], ""Users"": [[""1"", ""No"", ""client""], [""2"", ""Yes"", ""client""], [""3"", ""No"", ""client""], [""4"", ""No"", ""client""], [""10"", ""No"", ""driver""], [""11"", ""No"", ""driver""], [""12"", ""No"", ""driver""], [""13"", ""No"", ""driver""]]}}"
980,1022,Unique Paths III,unique-paths-iii,https://leetcode.com/problems/unique-paths-iii/,2019-01-20,Hard,5344,194,Array;Backtracking;Bit Manipulation;Matrix,"[[1,0,0,0],[0,0,0,0],[0,0,2,-1]]\n[[1,0,0,0],[0,0,0,0],[0,0,0,2]]\n[[0,1],[2,0]]"
3060,3366,User Activities within Time Bounds,user-activities-within-time-bounds,https://leetcode.com/problems/user-activities-within-time-bounds/,2024-02-25,Hard,5,20,Database,"{""headers"":{""Sessions"":[""user_id"",""session_start"",""session_end"",""session_id"",""session_type""]},""rows"":{""Sessions"":[[101,""2023-11-01 08:00:00"",""2023-11-01 09:00:00"",1,""Viewer""],[101,""2023-11-01 10:00:00"",""2023-11-01 11:00:00"",2,""Streamer""],[102,""2023-11-01 13:00:00"",""2023-11-01 14:00:00"",3,""Viewer""],[102,""2023-11-01 15:00:00"",""2023-11-01 16:00:00"",4,""Viewer""],[101,""2023-11-02 09:00:00"",""2023-11-02 10:00:00"",5,""Viewer""],[102,""2023-11-02 12:00:00"",""2023-11-02 13:00:00"",6,""Streamer""],[101,""2023-11-02 13:00:00"",""2023-11-02 14:00:00"",7,""Streamer""],[102,""2023-11-02 16:00:00"",""2023-11-02 17:00:00"",8,""Viewer""],[103,""2023-11-01 08:00:00"",""2023-11-01 09:00:00"",9,""Viewer""],[103,""2023-11-02 20:00:00"",""2023-11-02 23:00:00"",10,""Viewer""],[103,""2023-11-03 09:00:00"",""2023-11-03 10:00:00"",11,""Viewer""]]}}"
1127,1226,User Purchase Platform,user-purchase-platform,https://leetcode.com/problems/user-purchase-platform/,2019-07-16,Hard,187,138,Database,"{""headers"":{""Spending"":[""user_id"",""spend_date"",""platform"",""amount""]},""rows"":{""Spending"":[[1,""2019-07-01"",""mobile"",100],[1,""2019-07-01"",""desktop"",100],[2,""2019-07-01"",""mobile"",100],[2,""2019-07-02"",""mobile"",100],[3,""2019-07-01"",""desktop"",100],[3,""2019-07-02"",""desktop"",100]]}}"
2097,2201,Valid Arrangement of Pairs,valid-arrangement-of-pairs,https://leetcode.com/problems/valid-arrangement-of-pairs/,2021-12-05,Hard,1031,54,Depth-First Search;Graph;Eulerian Circuit,"[[5,1],[4,5],[11,9],[9,4]]\n[[1,3],[3,2],[2,1]]\n[[1,2],[1,3],[2,1]]"
65,65,Valid Number,valid-number,https://leetcode.com/problems/valid-number/,2013-12-11,Hard,1413,2168,String,"""0""\n""e""\n""."""
1216,1178,Valid Palindrome III,valid-palindrome-iii,https://leetcode.com/problems/valid-palindrome-iii/,2019-10-05,Hard,827,14,String;Dynamic Programming,"""abcdeca""\n2\n""abbababa""\n1"
903,939,Valid Permutations for DI Sequence,valid-permutations-for-di-sequence,https://leetcode.com/problems/valid-permutations-for-di-sequence/,2018-09-08,Hard,741,45,String;Dynamic Programming;Prefix Sum,"""DID""\n""D"""
1307,1429,Verbal Arithmetic Puzzle,verbal-arithmetic-puzzle,https://leetcode.com/problems/verbal-arithmetic-puzzle/,2019-12-29,Hard,520,135,Array;Math;String;Backtracking,"[""SEND"",""MORE""]\n""MONEY""\n[""SIX"",""SEVEN"",""SEVEN""]\n""TWENTY""\n[""LEET"",""CODE""]\n""POINT"""
987,1029,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/,2019-02-03,Hard,8235,4375,Hash Table;Tree;Depth-First Search;Breadth-First Search;Sorting;Binary Tree,"[3,9,20,null,null,15,7]\n[1,2,3,4,5,6,7]\n[1,2,3,4,6,5,7]"
2995,3302,Viewers Turned Streamers,viewers-turned-streamers,https://leetcode.com/problems/viewers-turned-streamers/,2024-01-04,Hard,10,6,Database,"{""headers"":{""Sessions"":[""user_id"",""session_start"",""session_end"",""session_id"",""session_type""]},""rows"":{""Sessions"":[[101,""2023-11-06 13:53:42"",""2023-11-06 14:05:42"",375,""Viewer""],[101,""2023-11-22 16:45:21"",""2023-11-22 20:39:21"",594,""Streamer""],[102,""2023-11-16 13:23:09"",""2023-11-16 16:10:09"",777,""Streamer""],[102,""2023-11-17 13:23:09"",""2023-11-17 16:10:09"",778,""Streamer""],[101,""2023-11-20 07:16:06"",""2023-11-20 08:33:06"",315,""Streamer""],[104,""2023-11-27 03:10:49"",""2023-11-27 03:30:49"",797,""Viewer""],[103,""2023-11-27 03:10:49"",""2023-11-27 03:30:49"",798,""Streamer""]]}}"
44,44,Wildcard Matching,wildcard-matching,https://leetcode.com/problems/wildcard-matching/,2014-07-10,Hard,8739,392,String;Dynamic Programming;Greedy;Recursion,"""aa""\n""a""\n""aa""\n""*""\n""cb""\n""?a"""
527,527,Word Abbreviation,word-abbreviation,https://leetcode.com/problems/word-abbreviation/,2017-03-12,Hard,393,295,Array;String;Greedy;Trie;Sorting,"[""like"",""god"",""internal"",""me"",""internet"",""interval"",""intension"",""face"",""intrusion""]\n[""aa"",""aaa""]"
140,140,Word Break II,word-break-ii,https://leetcode.com/problems/word-break-ii/,2013-10-30,Hard,7413,541,Array;Hash Table;String;Dynamic Programming;Backtracking;Trie;Memoization,"""catsanddog""\n[""cat"",""cats"",""and"",""sand"",""dog""]\n""pineapplepenapple""\n[""apple"",""pen"",""applepen"",""pine"",""pineapple""]\n""catsandog""\n[""cats"",""dog"",""sand"",""and"",""cat""]"
126,126,Word Ladder II,word-ladder-ii,https://leetcode.com/problems/word-ladder-ii/,2013-11-05,Hard,6312,812,Hash Table;String;Backtracking;Breadth-First Search,"""hit""\n""cog""\n[""hot"",""dot"",""dog"",""lot"",""log"",""cog""]\n""hit""\n""cog""\n[""hot"",""dot"",""dog"",""lot"",""log""]"
